ckpt_path: ./log/train/model.ckpt-1011
Tensor("shigenet2/branch_crop/pw-conv3/Relu:0", shape=(?, 1, 1, 10), dtype=float32)
4437 1.0 [b'005453.jpg'] [b'IMG_2379'] corp_l corp_l
4438 0.0 [b'005454.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4439 0.0 [b'005455.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4440 0.0 [b'005456.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4441 1.0 [b'005457.jpg'] [b'IMG_2379'] corp_l corp_l
4442 1.0 [b'005458.jpg'] [b'IMG_2379'] corp_l corp_l
4443 1.0 [b'005459.jpg'] [b'IMG_2379'] corp_l corp_l
4444 1.0 [b'005460.jpg'] [b'IMG_2379'] corp_l corp_l
4445 0.0 [b'005461.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4446 0.0 [b'005462.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4447 0.0 [b'005463.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4448 0.0 [b'005464.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4449 0.0 [b'005465.jpg'] [b'IMG_2379'] corp_l engi1_l
4450 0.0 [b'005466.jpg'] [b'IMG_2379'] corp_l engi1_r
4451 0.0 [b'005467.jpg'] [b'IMG_2379'] corp_l engi1_r
4452 0.0 [b'005468.jpg'] [b'IMG_2379'] corp_l engi1_r
4453 0.0 [b'005469.jpg'] [b'IMG_2379'] corp_l engi1_r
4454 1.0 [b'005470.jpg'] [b'IMG_2379'] corp_l corp_l
4455 0.0 [b'005471.jpg'] [b'IMG_2379'] corp_l engi1_l
4456 0.0 [b'005472.jpg'] [b'IMG_2379'] corp_l engi1_r
4457 0.0 [b'005473.jpg'] [b'IMG_2379'] corp_l engi1_r
4458 0.0 [b'005474.jpg'] [b'IMG_2379'] corp_l engi1_r
4459 0.0 [b'005475.jpg'] [b'IMG_2379'] corp_l engi1_r
4460 0.0 [b'005476.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4461 0.0 [b'005477.jpg'] [b'IMG_2379'] corp_l engi1_r
4462 1.0 [b'005478.jpg'] [b'IMG_2379'] corp_l corp_l
4463 0.0 [b'005479.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4464 0.0 [b'005480.jpg'] [b'IMG_2379'] corp_l engi1_r
4465 0.0 [b'005481.jpg'] [b'IMG_2379'] corp_l engi1_r
4466 0.0 [b'005482.jpg'] [b'IMG_2379'] corp_l kawakami_kitsuenjo
4467 0.0 [b'005483.jpg'] [b'IMG_2379'] corp_l engi1_r
4468 0.0 [b'005484.jpg'] [b'IMG_2379'] corp_l engi1_r
4469 0.0 [b'005485.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_r
4470 1.0 [b'005486.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4471 1.0 [b'005487.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4472 0.0 [b'005488.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4473 1.0 [b'005489.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4474 1.0 [b'005490.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4475 0.0 [b'005491.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4476 0.0 [b'005492.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4477 1.0 [b'005493.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4478 0.0 [b'005494.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4479 0.0 [b'005495.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4480 0.0 [b'005496.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4481 0.0 [b'005497.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4482 0.0 [b'005498.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4483 0.0 [b'005499.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4484 0.0 [b'005500.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4485 0.0 [b'005501.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4486 1.0 [b'005502.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4487 0.0 [b'005503.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4488 0.0 [b'005504.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4489 0.0 [b'005505.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4490 0.0 [b'005506.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4491 0.0 [b'005507.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4492 0.0 [b'005508.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4493 0.0 [b'005509.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4494 0.0 [b'005510.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4495 0.0 [b'005511.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4496 0.0 [b'005512.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4497 0.0 [b'005513.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4498 0.0 [b'005514.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4499 1.0 [b'005515.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4500 1.0 [b'005516.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_l
4501 0.0 [b'005517.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4502 0.0 [b'005518.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4503 0.0 [b'005519.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4504 0.0 [b'005520.jpg'] [b'0830_morning_corp_l_2'] corp_l engi1_l
4505 0.0 [b'005521.jpg'] [b'0830_morning_corp_l_2'] corp_l corp_r
4506 0.0 [b'005522.jpg'] [b'0830_noon_corp_l'] corp_l izumikawa_l
4507 0.0 [b'005523.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4508 0.0 [b'005524.jpg'] [b'0830_noon_corp_l'] corp_l corp_r
4509 0.0 [b'005525.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4510 0.0 [b'005526.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4511 0.0 [b'005527.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4512 0.0 [b'005528.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4513 0.0 [b'005529.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4514 0.0 [b'005530.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4515 0.0 [b'005531.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4516 0.0 [b'005532.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4517 0.0 [b'005533.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4518 0.0 [b'005534.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4519 0.0 [b'005535.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4520 0.0 [b'005536.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4521 0.0 [b'005537.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4522 0.0 [b'005538.jpg'] [b'0830_noon_corp_l'] corp_l corp_r
4523 0.0 [b'005539.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4524 0.0 [b'005540.jpg'] [b'0830_noon_corp_l'] corp_l izumikawa_l
4525 0.0 [b'005541.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4526 0.0 [b'005542.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4527 0.0 [b'005543.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4528 0.0 [b'005544.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4529 0.0 [b'005545.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4530 0.0 [b'005546.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4531 1.0 [b'005547.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4532 1.0 [b'005548.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4533 1.0 [b'005549.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4534 1.0 [b'005550.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4535 1.0 [b'005551.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4536 1.0 [b'005552.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4537 0.0 [b'005553.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4538 0.0 [b'005554.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4539 0.0 [b'005555.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4540 0.0 [b'005556.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4541 1.0 [b'005557.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4542 0.0 [b'005558.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4543 0.0 [b'005559.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4544 0.0 [b'005560.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4545 0.0 [b'005561.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4546 1.0 [b'005562.jpg'] [b'0830_noon_corp_l'] corp_l corp_l
4547 0.0 [b'005563.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4548 0.0 [b'005564.jpg'] [b'0830_noon_corp_l'] corp_l izumikawa_l
4549 0.0 [b'005565.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4550 0.0 [b'005566.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4551 0.0 [b'005567.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4552 0.0 [b'005568.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4553 0.0 [b'005569.jpg'] [b'0830_noon_corp_l'] corp_l engi1_l
4554 0.0 [b'005570.jpg'] [b'0830_noon_corp_l'] corp_l kawakami_kitsuenjo
4555 1.0 [b'005571.jpg'] [b'IMG_2329'] corp_l corp_l
4556 1.0 [b'005572.jpg'] [b'IMG_2329'] corp_l corp_l
4557 1.0 [b'005573.jpg'] [b'IMG_2329'] corp_l corp_l
4558 1.0 [b'005574.jpg'] [b'IMG_2329'] corp_l corp_l
4559 1.0 [b'005575.jpg'] [b'IMG_2329'] corp_l corp_l
4560 1.0 [b'005576.jpg'] [b'IMG_2329'] corp_l corp_l
4561 1.0 [b'005577.jpg'] [b'IMG_2329'] corp_l corp_l
4562 1.0 [b'005578.jpg'] [b'IMG_2329'] corp_l corp_l
4563 1.0 [b'005579.jpg'] [b'IMG_2329'] corp_l corp_l
4564 1.0 [b'005580.jpg'] [b'IMG_2329'] corp_l corp_l
4565 1.0 [b'005581.jpg'] [b'IMG_2329'] corp_l corp_l
4566 1.0 [b'005582.jpg'] [b'IMG_2329'] corp_l corp_l
4567 0.0 [b'005583.jpg'] [b'IMG_2329'] corp_l engi1_l
4568 1.0 [b'005584.jpg'] [b'IMG_2329'] corp_l corp_l
4569 1.0 [b'005585.jpg'] [b'IMG_2329'] corp_l corp_l
4570 0.0 [b'005586.jpg'] [b'IMG_2329'] corp_l corp_r
4571 0.0 [b'005587.jpg'] [b'IMG_2329'] corp_l engi1_l
4572 1.0 [b'005588.jpg'] [b'IMG_2329'] corp_l corp_l
4573 1.0 [b'005589.jpg'] [b'IMG_2329'] corp_l corp_l
4574 0.0 [b'005590.jpg'] [b'IMG_2329'] corp_l engi1_l
4575 0.0 [b'005591.jpg'] [b'IMG_2329'] corp_l kawakami_bench
4576 0.0 [b'005592.jpg'] [b'IMG_2329'] corp_l engi1_l
4577 0.0 [b'005593.jpg'] [b'IMG_2329'] corp_l engi1_l
4578 0.0 [b'005594.jpg'] [b'IMG_2329'] corp_l kawakami_bench
4579 0.0 [b'005595.jpg'] [b'IMG_2329'] corp_l engi1_l
4580 0.0 [b'005596.jpg'] [b'IMG_2329'] corp_l engi1_l
4581 0.0 [b'005597.jpg'] [b'IMG_2329'] corp_l engi1_r
4582 0.0 [b'005598.jpg'] [b'IMG_2329'] corp_l kawakami_bench
4583 0.0 [b'005599.jpg'] [b'IMG_2329'] corp_l kawakami_bench
4584 0.0 [b'005600.jpg'] [b'IMG_2329'] corp_l kawakami_bench
4585 0.0 [b'005601.jpg'] [b'IMG_2329'] corp_l kawakami_bench
4586 0.0 [b'005602.jpg'] [b'IMG_2329'] corp_l engi1_l
4587 1.0 [b'005603.jpg'] [b'IMG_2329'] corp_l corp_l
4588 0.0 [b'005604.jpg'] [b'IMG_2329'] corp_l engi1_r
4589 0.0 [b'005605.jpg'] [b'IMG_2329'] corp_l engi1_r
4590 1.0 [b'005606.jpg'] [b'IMG_2329'] corp_l corp_l
4591 0.0 [b'005607.jpg'] [b'IMG_2329'] corp_l engi1_l
4592 0.0 [b'005608.jpg'] [b'IMG_2329'] corp_l engi1_r
4593 1.0 [b'005609.jpg'] [b'IMG_2329'] corp_l corp_l
4594 1.0 [b'005610.jpg'] [b'IMG_2329'] corp_l corp_l
4595 0.0 [b'005611.jpg'] [b'IMG_2329'] corp_l engi1_r
4596 0.0 [b'005612.jpg'] [b'IMG_2329'] corp_l engi1_l
4597 0.0 [b'005613.jpg'] [b'IMG_2329'] corp_l engi1_l
4598 0.0 [b'005614.jpg'] [b'IMG_2329'] corp_l engi1_r
4599 1.0 [b'005615.jpg'] [b'IMG_2329'] corp_l corp_l
4600 1.0 [b'005616.jpg'] [b'IMG_2329'] corp_l corp_l
4601 1.0 [b'005617.jpg'] [b'IMG_2329'] corp_l corp_l
4602 0.0 [b'005618.jpg'] [b'IMG_2329'] corp_l engi1_l
4603 0.0 [b'005619.jpg'] [b'IMG_2329'] corp_l engi1_r
4604 0.0 [b'005620.jpg'] [b'IMG_2329'] corp_l engi1_r
4605 1.0 [b'005621.jpg'] [b'IMG_2329'] corp_l corp_l
4606 0.0 [b'005622.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4607 0.0 [b'005623.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4608 1.0 [b'005624.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4609 0.0 [b'005625.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4610 0.0 [b'005626.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4611 1.0 [b'005627.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4612 0.0 [b'005628.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4613 0.0 [b'005629.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4614 0.0 [b'005630.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4615 1.0 [b'005631.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4616 0.0 [b'005632.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4617 0.0 [b'005633.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4618 1.0 [b'005634.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4619 0.0 [b'005635.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4620 1.0 [b'005636.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4621 1.0 [b'005637.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4622 0.0 [b'005638.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4623 1.0 [b'005639.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4624 0.0 [b'005640.jpg'] [b'cloudy_morning_corp_l'] corp_l izumikawa_r
4625 0.0 [b'005641.jpg'] [b'cloudy_morning_corp_l'] corp_l izumikawa_r
4626 1.0 [b'005642.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4627 1.0 [b'005643.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4628 0.0 [b'005644.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4629 1.0 [b'005645.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4630 1.0 [b'005646.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4631 0.0 [b'005647.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4632 0.0 [b'005648.jpg'] [b'cloudy_morning_corp_l'] corp_l izumikawa_l
4633 0.0 [b'005649.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4634 0.0 [b'005650.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4635 0.0 [b'005651.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4636 0.0 [b'005652.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4637 0.0 [b'005653.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4638 0.0 [b'005654.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4639 0.0 [b'005655.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_r
4640 0.0 [b'005656.jpg'] [b'cloudy_morning_corp_l'] corp_l izumikawa_l
4641 0.0 [b'005657.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4642 0.0 [b'005658.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4643 0.0 [b'005659.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4644 0.0 [b'005660.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4645 0.0 [b'005661.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4646 0.0 [b'005662.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4647 0.0 [b'005663.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4648 0.0 [b'005664.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4649 0.0 [b'005665.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4650 0.0 [b'005666.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4651 0.0 [b'005667.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4652 0.0 [b'005668.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4653 0.0 [b'005669.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4654 0.0 [b'005670.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4655 0.0 [b'005671.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4656 0.0 [b'005672.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4657 0.0 [b'005673.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4658 0.0 [b'005674.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_kitsuenjo
4659 0.0 [b'005675.jpg'] [b'cloudy_morning_corp_l'] corp_l kawakami_bench
4660 1.0 [b'005676.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4661 0.0 [b'005677.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4662 0.0 [b'005678.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_r
4663 0.0 [b'005679.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4664 1.0 [b'005680.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4665 0.0 [b'005681.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4666 1.0 [b'005682.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4667 0.0 [b'005683.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4668 0.0 [b'005684.jpg'] [b'cloudy_morning_corp_l'] corp_l engi1_l
4669 1.0 [b'005685.jpg'] [b'cloudy_morning_corp_l'] corp_l corp_l
4670 0.0 [b'005686.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4671 1.0 [b'005687.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4672 1.0 [b'005688.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4673 0.0 [b'005689.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4674 1.0 [b'005690.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4675 1.0 [b'005691.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4676 1.0 [b'005692.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4677 1.0 [b'005693.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4678 1.0 [b'005694.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4679 1.0 [b'005695.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4680 1.0 [b'005696.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4681 1.0 [b'005697.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4682 0.0 [b'005698.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4683 1.0 [b'005699.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4684 0.0 [b'005700.jpg'] [b'0830_morning_corp_l_1'] corp_l kawakami_bench
4685 1.0 [b'005701.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4686 0.0 [b'005702.jpg'] [b'0830_morning_corp_l_1'] corp_l izumikawa_r
4687 1.0 [b'005703.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4688 1.0 [b'005704.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4689 0.0 [b'005705.jpg'] [b'0830_morning_corp_l_1'] corp_l izumikawa_r
4690 0.0 [b'005706.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4691 0.0 [b'005707.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4692 0.0 [b'005708.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4693 0.0 [b'005709.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4694 0.0 [b'005710.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4695 0.0 [b'005711.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4696 0.0 [b'005712.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4697 1.0 [b'005713.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4698 0.0 [b'005714.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4699 0.0 [b'005715.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4700 0.0 [b'005716.jpg'] [b'0830_morning_corp_l_1'] corp_l engi1_l
4701 0.0 [b'005717.jpg'] [b'0830_morning_corp_l_1'] corp_l kawakami_kitsuenjo
4702 0.0 [b'005718.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4703 0.0 [b'005719.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4704 0.0 [b'005720.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4705 1.0 [b'005721.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4706 0.0 [b'005722.jpg'] [b'0830_morning_corp_l_1'] corp_l kawakami_kitsuenjo
4707 1.0 [b'005723.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4708 1.0 [b'005724.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4709 1.0 [b'005725.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4710 0.0 [b'005726.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_r
4711 1.0 [b'005727.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4712 1.0 [b'005728.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4713 1.0 [b'005729.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4714 1.0 [b'005730.jpg'] [b'0830_morning_corp_l_1'] corp_l corp_l
4715 1.0 [b'005801.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4716 1.0 [b'005802.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4717 1.0 [b'005803.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4718 1.0 [b'005804.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4719 1.0 [b'005805.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4720 1.0 [b'005806.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4721 1.0 [b'005807.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4722 1.0 [b'005808.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4723 1.0 [b'005809.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4724 1.0 [b'005810.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4725 1.0 [b'005811.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4726 1.0 [b'005812.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4727 0.0 [b'005813.jpg'] [b'0831_afternoon_corp_l'] corp_l kawakami_kitsuenjo
4728 0.0 [b'005814.jpg'] [b'0831_afternoon_corp_l'] corp_l kawakami_kitsuenjo
4729 1.0 [b'005815.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4730 1.0 [b'005816.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4731 1.0 [b'005817.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4732 1.0 [b'005818.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4733 1.0 [b'005819.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4734 0.0 [b'005820.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4735 1.0 [b'005821.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4736 0.0 [b'005822.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4737 1.0 [b'005823.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4738 0.0 [b'005824.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_r
4739 0.0 [b'005825.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_r
4740 1.0 [b'005826.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4741 0.0 [b'005827.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_r
4742 0.0 [b'005828.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4743 1.0 [b'005829.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4744 0.0 [b'005830.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_r
4745 0.0 [b'005831.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_r
4746 0.0 [b'005832.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4747 0.0 [b'005833.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4748 1.0 [b'005834.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4749 1.0 [b'005835.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4750 0.0 [b'005836.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4751 1.0 [b'005837.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4752 0.0 [b'005838.jpg'] [b'0831_afternoon_corp_l'] corp_l engi1_l
4753 1.0 [b'005839.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
4754 1.0 [b'005840.jpg'] [b'0831_afternoon_corp_l'] corp_l corp_l
